trip_id,user_id,request_ts,completed_ts,pickup_city,dropoff_city,tariff,order_status,distance_km,duration_min,surge_multiplier,eta_minutes,gmv,platform_revenue,promo_discount,driver_bonus,processing_cost,insurance_cost,support_cost,refund_amount,variable_ops_cost,contribution_margin,rating,is_airport_trip,weather_bucket,payment_method
T0014686,U01419,2025-12-15T18:10:00,2025-12-15T18:33:00,Новосибирск,Новосибирск,Эконом,completed,7.25,23.1,1.0,4.6,259.09,57.0,0.0,0.0,6.0,4.0,0.0,0.0,10.0,47.0,4.5,False,Снег,Карта
T0014687,U01419,2026-01-04T22:15:00,2026-01-04T22:47:00,Новосибирск,Новосибирск,Эконом,completed,7.44,32.5,1.0,5.8,263.46,57.96,0.0,0.0,6.0,4.0,13.64,0.0,23.64,34.32,4.7,False,Ясно,Карта
T0014688,U01419,2026-01-06T20:51:00,2026-01-06T21:21:00,Новосибирск,Новосибирск,Эконом,completed,10.02,30.5,1.33,4.5,433.3,95.33,0.0,0.0,6.0,4.0,0.0,0.0,10.0,85.33,5.0,False,Праздник,Карта
T0014689,U01419,2026-02-07T13:30:00,2026-02-07T14:02:00,Новосибирск,Новосибирск,Эконом,completed,9.79,32.9,1.0,5.4,320.07,70.42,25.16,0.0,6.0,4.0,0.0,0.0,10.0,35.25,4.4,False,Ясно,Карта
T0014690,U01419,2026-02-21T19:13:00,2026-02-21T19:57:00,Новосибирск,Москва,Эконом,completed,16.63,44.9,1.19,5.4,574.86,126.47,89.01,0.0,6.9,4.6,0.0,0.0,11.5,25.96,5.0,True,Пиковый спрос,Карта
T0014691,U01419,2026-02-23T10:15:00,2026-02-23T10:50:00,Новосибирск,Новосибирск,Эконом,completed,8.06,35.2,1.12,3.7,313.01,68.86,0.0,0.0,6.0,4.0,0.0,0.0,10.0,58.86,4.3,False,Дождь,Карта
T0014692,U01419,2026-03-06T17:05:00,2026-03-06T17:49:00,Новосибирск,Новосибирск,Бизнес,completed,14.34,44.2,1.33,7.8,1200.93,336.26,0.0,0.0,14.41,9.61,42.61,0.0,66.63,269.63,4.7,False,Дождь,Карта
T0014693,U01419,2026-03-08T15:46:00,2026-03-08T15:51:00,Новосибирск,Новосибирск,Эконом,completed,1.53,5.5,1.0,4.5,121.72,26.78,16.99,0.0,6.0,4.0,0.0,0.0,10.0,-0.22,4.5,False,Ясно,Карта
T0014694,U01419,2026-03-14T18:22:00,,Новосибирск,Новосибирск,Эконом,cancelled_driver,0.0,0.0,1.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93,-0.93,,False,Ясно,Карта
T0014695,U01419,2026-03-18T08:11:00,2026-03-18T09:06:00,Новосибирск,Новосибирск,Эконом,completed,16.92,55.5,1.0,5.2,490.99,108.02,0.0,0.0,6.0,4.0,0.0,0.0,10.0,98.02,4.6,False,Ясно,Карта
T0014696,U01421,2024-12-08T13:00:00,2024-12-08T13:20:00,Москва,Москва,Комфорт,completed,5.32,20.0,1.0,5.1,295.02,70.81,0.0,0.0,6.0,4.0,0.0,0.0,10.0,60.81,5.0,False,Ясно,Кошелек
T0014697,U01421,2025-01-09T18:08:00,2025-01-09T18:48:00,Москва,Москва,Комфорт,completed,10.87,40.7,1.14,4.9,532.96,127.91,0.0,0.0,6.4,4.26,0.0,0.0,10.66,117.25,4.7,False,Дождь,Кошелек
T0014698,U01421,2025-01-10T12:47:00,2025-01-10T13:47:00,Москва,Казань,Комфорт,completed,23.2,60.6,1.0,5.6,849.23,203.82,101.3,0.0,10.19,6.79,28.38,0.0,45.36,57.16,5.0,True,Ясно,Кошелек
T0014699,U01421,2025-03-18T13:12:00,2025-03-18T13:57:00,Москва,Москва,Комфорт,completed,12.66,45.0,1.0,4.1,522.49,125.4,76.61,0.0,6.27,4.18,0.0,0.0,10.45,38.33,4.5,False,Снег,Кошелек
T0014700,U01421,2025-04-09T21:22:00,2025-04-09T21:59:00,Москва,Москва,Комфорт,completed,9.32,37.5,1.27,5.8,530.21,127.25,0.0,0.0,6.36,4.24,0.0,0.0,10.6,116.65,4.6,False,Дождь,Кошелек
T0014701,U01421,2025-06-05T09:44:00,2025-06-05T10:08:00,Москва,Москва,Комфорт,completed,7.35,24.1,1.23,6.6,439.62,105.51,22.4,17.7,6.0,4.0,0.0,0.0,10.0,55.41,4.8,False,Пиковый спрос,Кошелек
T0014702,U01421,2025-09-13T18:11:00,2025-09-13T18:33:00,Москва,Москва,Комфорт,completed,5.83,23.0,1.0,7.3,310.73,74.58,0.0,0.0,6.0,4.0,0.0,0.0,10.0,64.58,4.6,False,Снег,Кошелек
T0014703,U01421,2025-09-25T18:22:00,2025-09-25T18:49:00,Москва,Москва,Комфорт,completed,9.49,27.3,1.0,4.7,424.3,101.83,0.0,0.0,6.0,4.0,0.0,0.0,10.0,91.83,5.0,False,Ясно,Кошелек
T0014704,U01421,2026-03-23T12:46:00,2026-03-23T13:30:00,Москва,Москва,Комфорт,completed,13.91,44.9,1.42,3.8,798.75,191.7,0.0,0.0,9.58,6.39,0.0,0.0,15.97,175.72,4.9,False,Дождь,Кошелек
T0014705,U01422,2025-03-16T07:35:00,2025-03-16T08:23:00,Казань,Екатеринбург,Эконом,completed,15.49,48.8,1.29,5.5,590.87,129.99,0.0,0.0,7.09,4.73,0.0,0.0,11.82,118.17,4.6,True,Дождь,Карта
T0014706,U01422,2025-04-17T17:00:00,2025-04-17T17:15:00,Казань,Казань,Эконом,completed,4.3,15.7,1.0,5.9,188.26,41.42,0.0,0.0,6.0,4.0,0.0,0.0,10.0,31.42,5.0,False,Снег,Карта
T0014707,U01422,2025-05-31T21:08:00,2025-05-31T21:18:00,Казань,Казань,Эконом,completed,3.1,10.3,1.0,8.2,159.42,35.07,0.0,0.0,6.0,4.0,0.0,0.0,10.0,25.07,5.0,False,Ясно,Карта
T0014708,U01422,2025-06-12T09:27:00,2025-06-12T10:04:00,Казань,Казань,Эконом,completed,8.57,37.5,1.0,9.9,290.71,63.96,51.66,0.0,6.0,4.0,0.0,0.0,10.0,2.3,4.4,False,Ясно,Карта
T0014709,U01422,2025-06-26T09:37:00,2025-06-26T10:01:00,Казань,Казань,Эконом,completed,6.73,24.8,1.0,8.0,246.4,54.21,0.0,0.0,6.0,4.0,0.0,38.97,10.0,5.23,4.8,False,Ясно,Карта
T0014710,U01422,2025-07-03T17:27:00,2025-07-03T17:54:00,Казань,Казань,Эконом,completed,6.55,27.8,1.0,2.0,242.11,53.26,23.71,0.0,6.0,4.0,0.0,0.0,10.0,19.55,4.4,False,Снег,Карта
T0014711,U01422,2025-07-08T07:55:00,2025-07-08T08:24:00,Казань,Казань,Эконом,completed,7.23,29.4,1.0,9.1,258.6,56.89,0.0,0.0,6.0,4.0,0.0,0.0,10.0,46.89,4.2,False,Ясно,Карта
T0014712,U01422,2025-10-19T09:39:00,2025-10-19T09:52:00,Казань,Казань,Эконом,completed,4.29,13.4,1.0,6.3,187.9,41.34,0.0,0.0,6.0,4.0,0.0,0.0,10.0,31.34,4.4,False,Ясно,Карта
T0014713,U01422,2025-11-06T22:50:00,2025-11-06T23:26:00,Казань,Казань,Эконом,completed,12.84,36.4,1.0,5.8,393.13,86.49,0.0,0.0,6.0,4.0,0.0,0.0,10.0,76.49,4.5,False,Ясно,Карта
T0014714,U01422,2025-12-24T20:28:00,2025-12-24T21:56:00,Казань,Новосибирск,Комфорт,completed,20.87,88.3,1.0,5.5,776.89,186.45,94.73,0.0,9.32,6.22,0.0,0.0,15.54,76.19,4.9,True,Ясно,Карта
T0014715,U01422,2026-02-24T14:33:00,2026-02-24T14:56:00,Казань,Казань,Эконом,completed,7.78,23.4,1.0,7.8,271.68,59.77,43.67,0.0,6.0,4.0,0.0,0.0,10.0,6.1,5.0,False,Ясно,Карта
T0014716,U01422,2026-02-28T12:38:00,2026-02-28T12:45:00,Казань,Казань,Эконом,completed,2.11,7.7,1.0,8.3,135.74,29.86,8.79,0.0,6.0,4.0,0.0,0.0,10.0,11.08,4.7,False,Ясно,Карта
T0014717,U01422,2026-03-01T22:39:00,2026-03-01T23:12:00,Казань,Казань,Эконом,completed,8.42,33.4,1.0,9.7,287.14,63.17,13.2,0.0,6.0,4.0,0.0,0.0,10.0,39.97,4.5,False,Ясно,Карта
T0014718,U01422,2026-03-12T18:43:00,2026-03-12T19:01:00,Казань,Казань,Эконом,completed,5.61,18.9,1.0,4.4,219.72,48.34,0.0,0.0,6.0,4.0,0.0,0.0,10.0,38.34,4.7,False,Ясно,Карта
T0014719,U01422,2026-03-16T16:48:00,,Казань,Казань,Эконом,cancelled_driver,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014720,U01422,2026-03-20T16:11:00,2026-03-20T16:24:00,Казань,Казань,Эконом,completed,3.62,13.2,1.0,8.4,171.82,37.8,0.0,0.0,6.0,4.0,0.0,0.0,10.0,27.8,4.6,False,Ясно,Карта
T0014721,U01422,2026-03-22T18:39:00,2026-03-22T18:48:00,Казань,Казань,Эконом,completed,2.55,9.4,1.0,5.1,146.21,32.17,0.0,0.0,6.0,4.0,0.0,0.0,10.0,22.17,4.5,False,Ясно,Карта
T0014722,U01423,2026-03-05T16:38:00,2026-03-05T16:45:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.72,7.5,1.33,7.1,168.08,36.98,13.35,8.76,6.0,4.0,0.0,0.0,10.0,4.86,4.8,False,Праздник,Карта
T0014723,U01423,2026-03-09T18:46:00,2026-03-09T19:08:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.66,22.3,1.0,7.3,244.83,53.86,0.0,0.0,6.0,4.0,0.0,0.0,10.0,43.86,4.4,False,Ясно,Карта
T0014724,U01423,2026-03-19T18:21:00,2026-03-19T19:02:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,18.83,41.4,1.39,3.6,744.61,163.81,0.0,18.19,8.94,5.96,0.0,0.0,14.89,130.73,4.3,True,Праздник,Карта
T0014725,U01423,2026-03-23T22:11:00,2026-03-23T22:54:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,10.07,43.2,1.0,2.9,326.77,71.89,0.0,0.0,6.0,4.0,0.0,0.0,10.0,61.89,4.6,False,Ясно,Карта
T0014726,U01423,2026-03-30T10:21:00,2026-03-30T10:47:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.79,26.9,1.0,7.4,247.96,54.55,0.0,0.0,6.0,4.0,0.0,0.0,10.0,44.55,4.5,False,Ясно,Карта
T0014727,U01424,2024-11-03T13:15:00,2024-11-03T13:32:00,Казань,Казань,Эконом,completed,5.44,17.4,1.27,2.0,272.95,60.05,37.37,10.3,6.0,4.0,0.0,0.0,10.0,2.38,4.4,False,Праздник,Карта
T0014728,U01424,2024-11-28T11:01:00,2024-11-28T11:22:00,Казань,Казань,Эконом,completed,6.68,21.9,1.0,10.9,245.25,53.96,0.0,0.0,6.0,4.0,0.0,0.0,10.0,43.96,5.0,False,Ясно,Карта
T0014729,U01424,2025-01-03T21:08:00,2025-01-03T21:37:00,Казань,Казань,Эконом,completed,7.78,29.8,1.0,7.5,271.82,59.8,47.1,0.0,6.0,4.0,0.0,0.0,10.0,2.7,5.0,False,Снег,Карта
T0014730,U01424,2025-03-04T13:00:00,2025-03-04T13:25:00,Казань,Казань,Эконом,completed,6.15,25.6,1.0,5.4,232.61,51.17,0.0,0.0,6.0,4.0,0.0,0.0,10.0,41.17,4.6,False,Ясно,Карта
T0014731,U01424,2025-07-02T16:52:00,2025-07-02T17:18:00,Казань,Казань,Эконом,completed,7.12,26.8,1.0,5.2,255.87,56.29,0.0,0.0,6.0,4.0,0.0,0.0,10.0,46.29,4.9,False,Ясно,Карта
T0014732,U01424,2025-08-28T08:41:00,2025-08-28T09:05:00,Казань,Казань,Эконом,completed,7.31,24.3,1.18,3.6,308.08,67.78,0.0,10.16,6.0,4.0,0.0,0.0,10.0,47.62,5.0,False,Праздник,Карта
T0014733,U01424,2025-12-16T19:54:00,2025-12-16T20:21:00,Казань,Казань,Эконом,completed,7.84,27.5,1.0,14.0,273.23,60.11,0.0,0.0,6.0,4.0,0.0,0.0,10.0,50.11,4.4,False,Снег,Карта
T0014734,U01424,2026-01-13T12:33:00,2026-01-13T12:44:00,Казань,Казань,Эконом,completed,3.48,11.9,1.0,6.1,168.62,37.1,20.78,0.0,6.0,4.0,0.0,0.0,10.0,6.32,4.1,False,Ясно,Карта
T0014735,U01424,2026-01-15T16:25:00,2026-01-15T16:54:00,Казань,Казань,Эконом,completed,7.54,29.4,1.21,4.8,321.0,70.62,0.0,11.23,6.0,4.0,0.0,0.0,10.0,49.39,4.5,False,Пиковый спрос,Карта
T0014736,U01424,2026-02-22T16:19:00,2026-02-22T17:45:00,Казань,Санкт-Петербург,Эконом,completed,28.84,86.9,1.0,7.1,777.07,170.96,138.03,0.0,9.32,6.22,0.0,0.0,15.54,17.38,4.2,True,Ясно,Карта
T0014737,U01425,2024-10-22T21:48:00,2024-10-22T22:44:00,Казань,Казань,Комфорт,completed,15.79,56.7,1.0,10.8,619.4,148.66,0.0,0.0,7.43,4.96,10.57,0.0,22.96,125.69,4.3,False,Ясно,Карта
T0014738,U01425,2024-11-05T15:27:00,2024-11-05T16:18:00,Казань,Казань,Комфорт,completed,15.57,51.6,1.0,7.4,612.71,147.05,88.91,0.0,7.35,4.9,0.0,0.0,12.25,45.89,4.8,False,Ясно,Карта
T0014739,U01425,2025-06-01T17:22:00,2025-06-01T17:47:00,Казань,Казань,Эконом,completed,7.64,25.1,1.0,5.7,268.25,59.01,0.0,0.0,6.0,4.0,0.0,0.0,10.0,49.01,4.9,False,Ясно,Карта
T0014740,U01425,2025-06-04T14:11:00,2025-06-04T14:33:00,Казань,Казань,Комфорт,completed,6.13,22.7,1.07,4.0,343.89,82.53,0.0,0.0,6.0,4.0,0.0,0.0,10.0,72.53,4.7,False,Дождь,Карта
T0014741,U01425,2025-07-18T11:28:00,2025-07-18T12:07:00,Казань,Казань,Комфорт,completed,11.56,40.0,1.0,6.2,488.47,117.23,0.0,0.0,6.0,4.0,0.0,0.0,10.0,107.23,5.0,False,Ясно,Карта
T0014742,U01425,2025-12-14T15:31:00,2025-12-14T15:53:00,Казань,Новосибирск,Комфорт,completed,5.67,22.3,1.12,6.4,342.52,82.2,0.0,0.0,6.0,4.0,0.0,0.0,10.0,72.2,4.9,True,Дождь,Карта
T0014743,U01425,2026-02-15T12:44:00,2026-02-15T12:48:00,Казань,Казань,Комфорт,completed,1.11,4.3,1.22,4.8,200.16,48.04,0.0,0.0,6.0,4.0,0.0,0.0,10.0,38.04,4.7,False,Дождь,Карта
T0014744,U01426,2024-03-02T22:35:00,2024-03-02T22:50:00,Москва,Москва,Бизнес,completed,4.15,15.4,1.36,3.2,585.84,164.03,35.15,0.0,7.03,4.69,0.0,0.0,11.72,117.17,4.9,False,Дождь,Карта
T0014745,U01426,2024-03-23T12:06:00,2024-03-23T12:59:00,Москва,Москва,Эконом,completed,12.89,53.2,1.0,6.6,394.25,86.73,72.11,0.0,6.0,4.0,15.21,0.0,25.21,-10.58,5.0,False,Ясно,Карта
T0014746,U01426,2024-03-31T18:06:00,2024-03-31T18:51:00,Москва,Москва,Эконом,completed,11.68,45.4,1.44,3.9,527.71,116.1,31.66,23.35,6.33,4.22,0.0,0.0,10.55,50.53,4.6,False,Пиковый спрос,Карта
T0014747,U01426,2024-04-10T07:33:00,2024-04-10T07:44:00,Москва,Москва,Эконом,completed,3.19,11.3,1.0,7.0,161.55,35.54,23.85,0.0,6.0,4.0,0.0,0.0,10.0,1.69,4.3,False,Ясно,Карта
T0014748,U01426,2024-05-29T13:43:00,2024-05-29T14:52:00,Москва,Новосибирск,Эконом,completed,29.95,69.4,1.0,3.8,803.78,176.83,48.23,0.0,9.65,6.43,0.0,0.0,16.08,112.53,5.0,True,Ясно,Карта
T0014749,U01426,2024-07-01T10:52:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014750,U01426,2024-07-30T06:37:00,2024-07-30T07:13:00,Москва,Москва,Эконом,completed,10.3,36.9,1.0,8.6,332.25,73.1,19.94,0.0,6.0,4.0,0.0,0.0,10.0,43.16,5.0,False,Ясно,Карта
T0014751,U01426,2024-08-15T06:38:00,2024-08-15T06:48:00,Москва,Москва,Эконом,completed,3.16,10.8,1.12,5.6,180.78,39.77,10.85,0.0,6.0,4.0,0.0,0.0,10.0,18.93,5.0,False,Дождь,Карта
T0014752,U01426,2024-09-11T12:51:00,2024-09-11T13:11:00,Москва,Москва,Эконом,completed,6.44,20.1,1.0,5.4,239.55,52.7,14.37,0.0,6.0,4.0,29.06,0.0,39.06,-0.74,4.8,False,Ясно,Карта
T0014753,U01426,2024-09-14T13:57:00,2024-09-14T14:54:00,Москва,Москва,Эконом,completed,18.19,57.2,1.0,4.7,521.63,114.76,31.3,0.0,6.26,4.17,0.0,0.0,10.43,73.03,4.7,False,Ясно,Карта
T0014754,U01426,2024-09-30T14:51:00,2024-09-30T14:55:00,Москва,Москва,Эконом,completed,1.02,4.1,1.3,3.9,142.1,31.26,8.53,0.0,6.0,4.0,0.0,0.0,10.0,12.74,4.7,False,Дождь,Карта
T0014755,U01426,2024-10-07T17:06:00,2024-10-07T17:07:00,Москва,Москва,Эконом,completed,0.4,1.2,1.25,8.2,118.26,26.02,7.1,0.0,6.0,4.0,0.0,0.0,10.0,8.92,4.4,False,Праздник,Карта
T0014756,U01426,2024-11-02T12:49:00,2024-11-02T13:31:00,Москва,Екатеринбург,Эконом,completed,14.36,42.2,1.0,5.6,429.6,94.51,25.78,0.0,6.0,4.0,0.0,0.0,10.0,58.74,4.7,True,Ясно,Карта
T0014757,U01426,2024-11-18T12:09:00,2024-11-18T12:17:00,Москва,Москва,Эконом,completed,2.66,8.1,1.0,5.3,148.95,32.77,8.94,0.0,6.0,4.0,0.0,0.0,10.0,13.83,4.8,False,Ясно,Карта
T0014758,U01426,2024-11-25T06:11:00,2024-11-25T06:15:00,Москва,Москва,Эконом,completed,1.29,4.2,1.0,3.4,115.9,25.5,6.95,0.0,6.0,4.0,0.0,0.0,10.0,8.54,4.6,False,Ясно,Карта
T0014759,U01426,2025-01-06T21:27:00,2025-01-06T22:04:00,Москва,Москва,Эконом,completed,9.32,38.0,1.33,4.8,410.0,90.2,24.6,0.0,6.0,4.0,0.0,0.0,10.0,55.6,5.0,False,Дождь,Карта
T0014760,U01426,2025-01-16T22:05:00,2025-01-16T22:31:00,Москва,Москва,Эконом,completed,7.1,26.2,1.0,6.9,255.31,56.17,15.32,0.0,6.0,4.0,0.0,0.0,10.0,30.85,4.5,False,Ясно,Карта
T0014761,U01426,2025-03-25T20:01:00,2025-03-25T20:16:00,Москва,Москва,Эконом,completed,4.61,15.7,1.11,3.1,217.68,47.89,13.06,9.44,6.0,4.0,0.0,0.0,10.0,15.39,4.8,False,Пиковый спрос,Карта
T0014762,U01426,2025-04-11T08:40:00,2025-04-11T09:20:00,Москва,Москва,Эконом,completed,9.57,40.2,1.18,8.0,372.84,82.03,22.37,0.0,6.0,4.0,0.0,0.0,10.0,49.65,5.0,False,Дождь,Карта
T0014763,U01426,2025-05-05T16:46:00,2025-05-05T17:02:00,Москва,Москва,Комфорт,completed,4.31,16.7,1.0,3.3,263.73,63.3,15.82,0.0,6.0,4.0,0.0,0.0,10.0,37.47,4.5,False,Ясно,Карта
T0014764,U01426,2025-05-11T19:52:00,2025-05-11T20:39:00,Москва,Москва,Эконом,completed,11.79,47.8,1.0,3.1,368.0,80.96,82.36,0.0,6.0,4.0,0.0,0.0,10.0,-11.4,3.9,False,Ясно,Карта
T0014765,U01426,2025-05-23T11:04:00,2025-05-23T11:34:00,Москва,Новосибирск,Эконом,completed,13.04,30.4,1.0,11.0,397.93,87.54,23.88,0.0,6.0,4.0,0.0,0.0,10.0,53.67,5.0,True,Ясно,Карта
T0014766,U01426,2025-05-23T10:49:00,2025-05-23T12:26:00,Москва,Новосибирск,Эконом,completed,27.33,97.5,1.0,9.4,740.96,163.01,155.71,0.0,8.89,5.93,0.0,0.0,14.82,-7.51,4.6,True,Ясно,Карта
T0014767,U01426,2025-06-24T21:20:00,2025-06-24T21:29:00,Москва,Москва,Эконом,completed,2.77,9.3,1.0,11.0,151.46,33.32,9.09,0.0,6.0,4.0,0.0,0.0,10.0,14.23,5.0,False,Ясно,Карта
T0014768,U01426,2025-08-22T15:24:00,2025-08-22T15:51:00,Москва,Москва,Эконом,completed,7.35,27.6,1.0,2.0,261.4,57.51,15.68,0.0,6.0,4.0,15.39,85.65,25.39,-69.22,4.8,False,Ясно,Карта
T0014769,U01426,2025-09-13T16:23:00,2025-09-13T16:37:00,Москва,Москва,Эконом,completed,4.5,14.3,1.0,6.5,193.02,42.46,11.58,0.0,6.0,4.0,0.0,0.0,10.0,20.88,4.2,False,Ясно,Карта
T0014770,U01426,2025-09-16T10:58:00,2025-09-16T11:15:00,Москва,Москва,Комфорт,completed,4.4,17.2,1.0,8.4,266.36,63.93,15.98,0.0,6.0,4.0,0.0,82.92,10.0,-44.98,4.7,False,Ясно,Карта
T0014771,U01426,2025-09-16T15:44:00,2025-09-16T16:13:00,Москва,Москва,Эконом,completed,7.27,30.0,1.0,9.4,259.56,57.1,15.57,0.0,6.0,4.0,0.0,0.0,10.0,31.53,4.9,False,Ясно,Карта
T0014772,U01426,2025-09-24T09:32:00,2025-09-24T10:02:00,Москва,Москва,Эконом,completed,7.31,30.2,1.0,5.0,260.35,57.28,15.62,0.0,6.0,4.0,0.0,0.0,10.0,31.66,4.9,False,Ясно,Карта
T0014773,U01426,2025-10-07T16:54:00,2025-10-07T17:12:00,Москва,Москва,Эконом,completed,4.57,18.1,1.0,7.5,194.76,42.85,11.69,0.0,6.0,4.0,0.0,0.0,10.0,21.16,4.9,False,Ясно,Карта
T0014774,U01426,2025-10-22T15:23:00,2025-10-22T15:43:00,Москва,Москва,Эконом,completed,5.16,20.4,1.16,4.1,242.31,53.31,14.54,0.0,6.0,4.0,0.0,0.0,10.0,28.77,4.6,False,Дождь,Карта
T0014775,U01426,2025-11-04T17:15:00,2025-11-04T17:32:00,Москва,Москва,Эконом,completed,5.35,17.6,1.0,9.3,213.48,46.96,12.81,0.0,6.0,4.0,0.0,0.0,10.0,24.16,5.0,True,Ясно,Карта
T0014776,U01426,2025-11-07T20:57:00,2025-11-07T21:14:00,Москва,Москва,Эконом,completed,5.45,17.5,1.0,5.5,215.9,47.5,12.95,0.0,6.0,4.0,0.0,0.0,10.0,24.54,4.7,False,Ясно,Карта
T0014777,U01426,2025-12-07T15:59:00,2025-12-07T16:04:00,Москва,Москва,Эконом,completed,1.88,5.4,1.0,2.6,130.19,28.64,7.81,0.0,6.0,4.0,0.0,0.0,10.0,10.83,5.0,False,Ясно,Карта
T0014778,U01426,2025-12-08T20:28:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,4.52,-4.52,,False,Снег,Карта
T0014779,U01426,2025-12-18T19:10:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014780,U01426,2026-01-12T16:45:00,,Москва,Санкт-Петербург,Эконом,cancelled_driver,0.0,0.0,1.27,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,Дождь,Карта
T0014781,U01426,2026-01-27T14:25:00,2026-01-27T15:03:00,Москва,Москва,Эконом,completed,9.52,38.9,1.0,8.6,313.4,68.95,18.8,0.0,6.0,4.0,0.0,0.0,10.0,40.14,4.7,False,Ясно,Карта
T0014782,U01426,2026-02-01T21:38:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014783,U01426,2026-02-07T20:00:00,2026-02-07T21:21:00,Москва,Казань,Эконом,completed,29.57,81.4,1.19,6.9,945.99,208.12,56.76,0.0,11.35,7.57,0.0,0.0,18.92,132.44,4.6,True,Праздник,Карта
T0014784,U01426,2026-03-11T22:30:00,2026-03-11T22:42:00,Москва,Москва,Эконом,completed,4.28,12.9,1.4,8.4,262.89,57.84,48.99,0.0,6.0,4.0,0.0,0.0,10.0,-1.16,4.6,False,Дождь,Карта
T0014785,U01426,2026-03-30T21:52:00,2026-03-30T22:15:00,Москва,Москва,Эконом,completed,7.44,24.0,1.26,3.2,330.8,72.78,19.85,0.0,6.0,4.0,0.0,0.0,10.0,42.93,4.8,False,Дождь,Карта
T0014786,U01427,2025-03-05T07:02:00,2025-03-05T07:44:00,Казань,Казань,Бизнес,completed,11.16,43.0,1.38,8.7,1039.65,291.1,0.0,0.0,12.48,8.32,0.0,0.0,20.79,270.31,4.5,False,Дождь,Кошелек
