touch_id,user_id,touch_ts,touch_channel,campaign_id,campaign_type,offer_type,opened_flag,clicked_flag,converted_within_7d_flag,converted_trip_id,treatment_group_demo,touch_cost
M0008562,U01416,2025-10-24T00:00:00,Push,REA_028,Reactivation,20% скидка,False,False,False,,treatment_a,17.95
M0008563,U01416,2025-11-10T00:00:00,Push,DIS_037,Discount,Без оффера,True,False,False,,treatment_b,31.87
M0008564,U01416,2026-03-01T00:00:00,Push,WEL_021,Welcome,Без оффера,True,False,False,,treatment_a,13.56
M0008565,U01416,2025-09-03T00:00:00,Email,RET_008,Retention,5% скидка,False,False,False,,treatment_b,11.98
M0008566,U01416,2025-09-13T00:00:00,Email,SER_022,Service,5% скидка,False,False,False,,treatment_b,19.0
M0008567,U01416,2025-09-19T00:00:00,In-App,REA_039,Reactivation,20% скидка,False,False,False,,treatment_a,29.02
M0008568,U01417,2026-01-23T00:00:00,SMS,WEL_015,Welcome,Без оффера,False,False,False,,treatment_a,7.94
M0008569,U01417,2026-01-03T00:00:00,Retargeting,SUB_024,Subscription,5% скидка,False,False,False,,treatment_a,18.01
M0008570,U01417,2025-11-17T00:00:00,Push,WEL_039,Welcome,5% скидка,False,False,False,,treatment_a,24.7
M0008571,U01417,2026-02-12T00:00:00,Push,WEL_020,Welcome,15% скидка,True,True,False,,treatment_a,19.92
M0008572,U01417,2026-02-28T00:00:00,Push,WEL_017,Welcome,15% скидка,False,False,False,,treatment_b,12.08
M0008573,U01418,2025-05-15T00:00:00,Push,REA_018,Reactivation,15% скидка,True,False,False,,treatment_a,19.32
M0008574,U01418,2026-03-07T00:00:00,Retargeting,REA_007,Reactivation,Без оффера,False,False,False,,control,13.38
M0008575,U01418,2025-06-13T00:00:00,Push,SER_011,Service,Без оффера,False,False,False,,treatment_a,20.51
M0008576,U01418,2024-11-15T00:00:00,In-App,WEL_018,Welcome,Без оффера,False,False,True,T0014663,treatment_a,25.04
M0008577,U01418,2026-03-15T00:00:00,SMS,DIS_035,Discount,15% скидка,False,False,False,,treatment_a,12.57
M0008578,U01418,2025-10-23T00:00:00,SMS,WEL_020,Welcome,15% скидка,False,False,False,,control,4.4
M0008579,U01418,2026-03-22T00:00:00,In-App,RET_005,Retention,Без оффера,False,False,False,,treatment_a,29.9
M0008580,U01419,2025-10-07T00:00:00,In-App,WEL_028,Welcome,5% скидка,False,False,False,,treatment_b,19.53
M0008581,U01419,2026-02-14T00:00:00,Retargeting,RET_029,Retention,Без оффера,True,False,False,,treatment_a,23.93
M0008582,U01419,2026-02-19T00:00:00,In-App,RET_010,Retention,15% скидка,True,False,False,,treatment_a,6.67
M0008583,U01419,2026-02-26T00:00:00,In-App,RET_038,Retention,15% скидка,False,False,False,,treatment_b,17.19
M0008584,U01419,2026-02-09T00:00:00,Push,RET_020,Retention,15% скидка,False,False,False,,treatment_b,8.05
M0008585,U01419,2025-10-22T00:00:00,Push,SER_032,Service,15% скидка,False,False,False,,treatment_a,28.04
M0008586,U01419,2025-11-17T00:00:00,SMS,DIS_013,Discount,15% скидка,True,False,False,,treatment_b,13.82
M0008587,U01419,2026-03-15T00:00:00,Email,RET_036,Retention,15% скидка,False,False,False,,treatment_b,15.45
M0008588,U01420,2026-01-30T00:00:00,Push,WEL_033,Welcome,10% скидка,False,False,False,,control,10.65
M0008589,U01420,2026-01-19T00:00:00,Email,REA_025,Reactivation,15% скидка,True,False,False,,treatment_a,13.9
M0008590,U01420,2026-02-05T00:00:00,Push,DIS_026,Discount,Без оффера,True,True,False,,treatment_a,17.31
M0008591,U01421,2024-12-12T00:00:00,Email,RET_035,Retention,15% скидка,False,False,False,,treatment_a,31.47
M0008592,U01421,2024-10-11T00:00:00,SMS,RET_023,Retention,5% скидка,True,False,False,,treatment_b,30.03
M0008593,U01421,2025-02-16T00:00:00,Push,REA_013,Reactivation,5% скидка,True,True,False,,treatment_a,23.21
M0008594,U01421,2025-12-27T00:00:00,Push,DIS_020,Discount,10% скидка,True,False,False,,treatment_a,19.78
M0008595,U01421,2026-01-27T00:00:00,Retargeting,SUB_013,Subscription,Пробный Ride Pass,False,False,False,,control,25.29
M0008596,U01422,2026-01-09T00:00:00,SMS,WEL_023,Welcome,10% скидка,False,False,False,,treatment_a,12.01
M0008597,U01422,2025-07-22T00:00:00,Push,SUB_030,Subscription,20% скидка,False,False,False,,treatment_b,26.79
M0008598,U01422,2025-12-04T00:00:00,Retargeting,RET_010,Retention,Без оффера,False,False,False,,control,10.15
M0008599,U01422,2026-02-01T00:00:00,In-App,WEL_016,Welcome,5% скидка,True,False,False,,treatment_a,27.08
M0008600,U01422,2025-03-31T00:00:00,Push,REA_031,Reactivation,15% скидка,False,False,False,,treatment_b,24.74
M0008601,U01423,2026-03-16T00:00:00,Email,RET_021,Retention,Без оффера,False,False,False,,treatment_a,26.89
M0008602,U01423,2026-03-23T00:00:00,In-App,DIS_027,Discount,10% скидка,False,False,False,,treatment_b,13.34
M0008603,U01423,2026-03-05T00:00:00,Retargeting,RET_006,Retention,Без оффера,False,False,False,,treatment_a,6.46
M0008604,U01424,2025-03-27T00:00:00,SMS,DIS_011,Discount,15% скидка,False,False,False,,treatment_b,7.42
M0008605,U01424,2024-09-02T00:00:00,Push,RET_024,Retention,5% скидка,False,False,False,,treatment_a,15.37
M0008606,U01424,2026-03-30T00:00:00,Push,REA_012,Reactivation,10% скидка,True,False,False,,treatment_b,21.42
M0008607,U01424,2025-10-24T00:00:00,Retargeting,REA_035,Reactivation,10% скидка,False,False,False,,treatment_a,17.84
M0008608,U01424,2025-11-20T00:00:00,Email,DIS_009,Discount,15% скидка,False,False,False,,treatment_b,20.67
M0008609,U01424,2024-09-23T00:00:00,In-App,DIS_014,Discount,5% скидка,False,False,False,,treatment_b,23.53
M0008610,U01425,2024-12-10T00:00:00,Email,SUB_009,Subscription,5% скидка,False,False,False,,treatment_a,22.82
M0008611,U01425,2025-02-27T00:00:00,Email,REA_007,Reactivation,5% скидка,True,True,False,,treatment_b,5.58
M0008612,U01425,2025-03-19T00:00:00,Push,DIS_026,Discount,15% скидка,False,False,False,,treatment_a,8.18
M0008613,U01425,2025-05-15T00:00:00,Push,REA_003,Reactivation,10% скидка,True,True,False,,treatment_a,7.9
M0008614,U01425,2024-11-03T00:00:00,SMS,SER_035,Service,15% скидка,False,False,False,,treatment_b,1.88
M0008615,U01425,2025-03-12T00:00:00,SMS,RET_034,Retention,Без оффера,True,False,False,,treatment_b,16.61
M0008616,U01425,2026-03-06T00:00:00,Email,SUB_016,Subscription,Без оффера,False,False,False,,treatment_a,21.17
M0008617,U01426,2024-04-30T00:00:00,Push,WEL_020,Welcome,20% скидка,False,False,False,,treatment_a,8.27
M0008618,U01426,2024-05-07T00:00:00,Retargeting,WEL_002,Welcome,10% скидка,False,False,False,,treatment_a,27.88
M0008619,U01426,2026-03-08T00:00:00,In-App,REA_019,Reactivation,15% скидка,False,False,False,,treatment_a,31.5
M0008620,U01427,2025-04-26T00:00:00,Push,WEL_038,Welcome,15% скидка,False,False,False,,treatment_b,16.57
M0008621,U01427,2026-02-06T00:00:00,Email,RET_001,Retention,10% скидка,True,False,True,T0014795,treatment_b,26.48
M0008622,U01427,2025-03-18T00:00:00,Email,REA_016,Reactivation,5% скидка,True,False,False,,control,28.14
M0008623,U01427,2025-05-25T00:00:00,Email,DIS_035,Discount,5% скидка,False,False,False,,treatment_a,24.66
M0008624,U01427,2025-12-06T00:00:00,Push,RET_035,Retention,10% скидка,False,False,False,,treatment_b,12.66
M0008625,U01428,2025-09-18T00:00:00,Push,SER_009,Service,15% скидка,False,False,False,,treatment_a,14.23
M0008626,U01428,2025-12-21T00:00:00,Retargeting,SER_030,Service,5% скидка,False,False,False,,control,23.4
M0008627,U01428,2026-02-18T00:00:00,SMS,WEL_031,Welcome,Без оффера,False,False,False,,treatment_b,24.04
M0008628,U01428,2025-08-01T00:00:00,SMS,WEL_037,Welcome,5% скидка,True,False,False,,treatment_b,14.44
M0008629,U01428,2025-12-14T00:00:00,SMS,REA_022,Reactivation,5% скидка,False,False,False,,treatment_a,29.78
M0008630,U01428,2025-12-31T00:00:00,Retargeting,SER_027,Service,10% скидка,False,False,False,,treatment_a,27.64
M0008631,U01429,2025-12-10T00:00:00,In-App,DIS_034,Discount,Без оффера,True,False,True,T0014809,treatment_b,21.8
M0008632,U01429,2026-03-11T00:00:00,Push,RET_006,Retention,10% скидка,True,False,False,,treatment_a,15.27
M0008633,U01429,2026-01-11T00:00:00,Push,RET_016,Retention,20% скидка,True,False,False,,treatment_b,13.0
M0008634,U01429,2026-01-25T00:00:00,Push,DIS_009,Discount,15% скидка,False,False,False,,control,19.03
M0008635,U01429,2026-03-24T00:00:00,Email,RET_027,Retention,10% скидка,False,False,False,,treatment_a,5.34
M0008636,U01429,2026-02-01T00:00:00,Push,RET_032,Retention,5% скидка,False,False,False,,treatment_a,26.63
M0008637,U01430,2025-07-22T00:00:00,SMS,DIS_003,Discount,10% скидка,False,False,False,,treatment_a,12.87
M0008638,U01430,2025-07-19T00:00:00,SMS,RET_012,Retention,15% скидка,True,False,False,,treatment_a,24.7
M0008639,U01430,2026-03-04T00:00:00,Email,WEL_036,Welcome,15% скидка,False,False,False,,treatment_b,11.36
M0008640,U01430,2025-10-14T00:00:00,Push,SUB_014,Subscription,Без оффера,False,False,False,,treatment_b,21.87
M0008641,U01430,2025-10-30T00:00:00,In-App,WEL_008,Welcome,Пробный Ride Pass,True,True,False,,treatment_a,11.92
M0008642,U01430,2025-08-31T00:00:00,Email,REA_038,Reactivation,Без оффера,False,False,False,,treatment_a,10.99
M0008643,U01430,2026-03-06T00:00:00,Push,REA_030,Reactivation,Пробный Ride Pass,False,False,False,,treatment_a,31.22
M0008644,U01430,2026-03-31T00:00:00,Email,DIS_004,Discount,20% скидка,True,True,False,,control,14.95
M0008645,U01430,2025-12-04T00:00:00,Push,RET_025,Retention,5% скидка,False,False,False,,treatment_a,10.09
M0008646,U01430,2025-11-23T00:00:00,Email,REA_036,Reactivation,5% скидка,True,False,False,,treatment_a,2.12
M0008647,U01431,2025-01-29T00:00:00,Email,SUB_018,Subscription,Без оффера,False,False,False,,treatment_a,12.84
M0008648,U01431,2025-07-19T00:00:00,In-App,REA_027,Reactivation,Без оффера,False,False,False,,treatment_a,26.71
M0008649,U01431,2025-09-16T00:00:00,In-App,SUB_001,Subscription,15% скидка,True,True,False,,treatment_a,1.01
M0008650,U01431,2025-01-31T00:00:00,SMS,DIS_014,Discount,15% скидка,False,False,False,,treatment_a,20.33
M0008651,U01431,2025-01-08T00:00:00,In-App,SER_032,Service,20% скидка,True,True,False,,treatment_a,20.16
M0008652,U01432,2025-02-25T00:00:00,SMS,DIS_018,Discount,Без оффера,True,False,False,,treatment_b,3.21
M0008653,U01432,2025-01-20T00:00:00,Push,RET_034,Retention,5% скидка,True,False,False,,treatment_a,28.2
M0008654,U01432,2025-02-10T00:00:00,In-App,DIS_015,Discount,20% скидка,False,False,False,,treatment_a,12.74
M0008655,U01432,2025-04-15T00:00:00,Push,SER_021,Service,5% скидка,True,True,False,,control,6.89
M0008656,U01432,2025-09-04T00:00:00,Push,DIS_017,Discount,Без оффера,True,False,False,,treatment_b,7.6
M0008657,U01432,2025-10-09T00:00:00,In-App,REA_031,Reactivation,5% скидка,True,False,False,,treatment_b,15.96
M0008658,U01433,2025-03-31T00:00:00,Retargeting,WEL_033,Welcome,15% скидка,False,False,False,,treatment_a,25.17
M0008659,U01433,2025-05-29T00:00:00,In-App,DIS_034,Discount,Без оффера,True,True,False,,treatment_a,9.41
M0008660,U01433,2026-01-31T00:00:00,Email,REA_032,Reactivation,10% скидка,False,False,False,,treatment_a,23.37
M0008661,U01433,2026-03-21T00:00:00,Retargeting,SUB_015,Subscription,5% скидка,True,False,False,,treatment_a,17.43
M0008662,U01434,2026-03-14T00:00:00,Retargeting,WEL_022,Welcome,10% скидка,True,False,False,,control,13.92
M0008663,U01434,2025-06-23T00:00:00,In-App,SUB_010,Subscription,15% скидка,True,False,False,,treatment_b,26.41
M0008664,U01434,2025-05-28T00:00:00,Push,RET_029,Retention,Без оффера,False,False,False,,treatment_b,21.93
M0008665,U01434,2025-08-18T00:00:00,In-App,DIS_034,Discount,10% скидка,False,False,False,,control,15.09
M0008666,U01434,2026-03-30T00:00:00,Push,DIS_017,Discount,5% скидка,False,False,False,,control,24.47
M0008667,U01435,2026-03-09T00:00:00,Push,REA_011,Reactivation,5% скидка,False,False,True,T0014864,treatment_a,13.27
M0008668,U01435,2024-10-22T00:00:00,Email,REA_035,Reactivation,Без оффера,True,False,False,,treatment_a,23.05
M0008669,U01435,2025-04-28T00:00:00,Email,RET_018,Retention,15% скидка,False,False,False,,treatment_a,31.88
M0008670,U01435,2024-12-01T00:00:00,SMS,RET_021,Retention,Пробный Ride Pass,True,False,False,,treatment_a,4.48
M0008671,U01436,2025-08-14T00:00:00,Push,SER_005,Service,Пробный Ride Pass,False,False,False,,treatment_a,7.78
M0008672,U01436,2025-08-09T00:00:00,In-App,SUB_010,Subscription,20% скидка,True,False,False,,treatment_a,17.33
M0008673,U01436,2025-08-15T00:00:00,Push,REA_026,Reactivation,15% скидка,True,True,False,,treatment_b,3.05
M0008674,U01436,2025-07-19T00:00:00,Retargeting,WEL_036,Welcome,5% скидка,True,False,False,,treatment_a,22.77
M0008675,U01436,2025-07-01T00:00:00,SMS,WEL_035,Welcome,Без оффера,False,False,False,,treatment_a,13.9
M0008676,U01436,2026-03-11T00:00:00,Retargeting,REA_022,Reactivation,5% скидка,False,False,False,,treatment_b,20.92
M0008677,U01437,2025-04-26T00:00:00,Retargeting,SER_035,Service,Без оффера,True,False,False,,treatment_a,2.09
M0008678,U01437,2024-08-02T00:00:00,SMS,WEL_022,Welcome,20% скидка,True,True,False,,treatment_a,1.7
M0008679,U01437,2024-02-13T00:00:00,In-App,DIS_027,Discount,20% скидка,True,True,False,,treatment_a,3.77
M0008680,U01437,2024-02-27T00:00:00,Push,SER_037,Service,Без оффера,False,False,False,,treatment_a,1.2
M0008681,U01437,2025-07-19T00:00:00,Email,REA_030,Reactivation,Без оффера,False,False,False,,treatment_a,20.5
M0008682,U01437,2024-02-28T00:00:00,Push,SER_028,Service,15% скидка,False,False,False,,treatment_a,20.07
M0008683,U01437,2025-04-02T00:00:00,Email,DIS_016,Discount,Без оффера,False,False,False,,treatment_a,26.63
M0008684,U01438,2025-02-28T00:00:00,Retargeting,SUB_021,Subscription,10% скидка,True,False,False,,treatment_a,22.01
M0008685,U01438,2025-09-02T00:00:00,Email,DIS_035,Discount,15% скидка,False,False,False,,treatment_a,15.37
M0008686,U01438,2025-03-18T00:00:00,In-App,SUB_014,Subscription,Пробный Ride Pass,True,True,False,,control,19.37
M0008687,U01438,2026-03-26T00:00:00,In-App,REA_016,Reactivation,20% скидка,False,False,False,,treatment_a,30.7
M0008688,U01438,2024-12-13T00:00:00,Push,WEL_019,Welcome,Без оффера,False,False,False,,treatment_a,9.05
M0008689,U01438,2026-02-13T00:00:00,Email,WEL_028,Welcome,5% скидка,False,False,False,,treatment_a,21.18
M0008690,U01439,2025-06-10T00:00:00,SMS,SER_032,Service,10% скидка,True,True,False,,treatment_b,14.44
M0008691,U01440,2025-04-28T00:00:00,In-App,RET_032,Retention,20% скидка,False,False,False,,treatment_a,3.16
M0008692,U01440,2025-09-30T00:00:00,SMS,SER_030,Service,Без оффера,False,False,False,,treatment_a,15.06
M0008693,U01440,2026-02-09T00:00:00,Push,DIS_028,Discount,10% скидка,False,False,False,,treatment_a,6.52
M0008694,U01440,2025-10-10T00:00:00,Push,REA_004,Reactivation,15% скидка,True,False,False,,treatment_b,9.17
M0008695,U01440,2025-03-25T00:00:00,Push,SUB_026,Subscription,Без оффера,False,False,False,,control,16.75
M0008696,U01441,2025-07-10T00:00:00,Retargeting,DIS_030,Discount,15% скидка,False,False,False,,control,24.53
M0008697,U01441,2025-05-04T00:00:00,Push,REA_003,Reactivation,5% скидка,True,True,False,,control,2.97
M0008698,U01441,2026-03-09T00:00:00,Push,RET_009,Retention,Без оффера,True,False,False,,control,24.02
M0008699,U01441,2026-01-07T00:00:00,Retargeting,DIS_038,Discount,5% скидка,False,False,False,,treatment_a,31.64
M0008700,U01441,2025-10-26T00:00:00,Push,REA_012,Reactivation,5% скидка,False,False,False,,treatment_b,14.54
M0008701,U01441,2026-01-22T00:00:00,SMS,WEL_012,Welcome,10% скидка,False,False,False,,control,2.62
M0008702,U01441,2026-03-25T00:00:00,SMS,REA_017,Reactivation,Без оффера,False,False,False,,control,25.59
M0008703,U01442,2025-09-20T00:00:00,Push,SER_014,Service,Без оффера,False,False,True,T0014902,treatment_a,12.06
M0008704,U01442,2026-03-31T00:00:00,Push,DIS_003,Discount,15% скидка,True,True,False,,treatment_a,28.29
M0008705,U01442,2025-10-22T00:00:00,Retargeting,DIS_034,Discount,Без оффера,False,False,False,,treatment_a,13.54
M0008706,U01442,2025-07-17T00:00:00,In-App,DIS_007,Discount,Без оффера,False,False,False,,treatment_a,8.19
M0008707,U01442,2025-11-04T00:00:00,SMS,DIS_025,Discount,Без оффера,True,True,False,,treatment_b,26.01
M0008708,U01443,2026-03-05T00:00:00,SMS,WEL_018,Welcome,5% скидка,True,False,False,,treatment_a,14.48
M0008709,U01443,2026-01-01T00:00:00,Push,SER_025,Service,20% скидка,False,False,False,,treatment_b,7.52
M0008710,U01443,2024-12-08T00:00:00,SMS,WEL_008,Welcome,Без оффера,False,False,False,,treatment_b,26.6
M0008711,U01443,2026-03-11T00:00:00,Email,REA_025,Reactivation,5% скидка,True,True,False,,treatment_b,16.74
M0008712,U01443,2025-03-01T00:00:00,In-App,DIS_019,Discount,20% скидка,False,False,False,,treatment_a,28.82
M0008713,U01443,2024-11-25T00:00:00,SMS,DIS_009,Discount,Пробный Ride Pass,True,False,False,,treatment_b,28.54
M0008714,U01443,2025-09-19T00:00:00,Retargeting,WEL_010,Welcome,15% скидка,False,False,True,T0014917,treatment_b,16.49
M0008715,U01444,2026-02-14T00:00:00,Email,REA_023,Reactivation,Без оффера,True,False,False,,treatment_b,8.33
M0008716,U01444,2025-07-24T00:00:00,Retargeting,RET_028,Retention,Без оффера,False,False,False,,control,5.46
M0008717,U01444,2026-02-01T00:00:00,Push,REA_023,Reactivation,10% скидка,False,False,False,,treatment_a,21.04
M0008718,U01444,2026-03-08T00:00:00,Push,REA_003,Reactivation,Пробный Ride Pass,False,False,False,,control,12.99
